n_people,window1_tg,window2_tg,window3_tg,window4_tg,room_size,date,time,ext_temperature,shutter1_tg,shutter2_tg,shutter3_tg,shutter4_tg,temperature_opt,co2_opt,pressure_opt,brightness_opt,humidity_opt,window1_now,window2_now,window3_now,window4_now,shutter1_now,shutter2_now,shutter3_now,shutter4_now,temperature_now,co2_now,pressure_now,brightness_now,humidity_now
4,0,1,0,0,25,2024-06-02,06:41:00,27.6,0.8499999999999999,0.8999999999999999,0.8499999999999999,0.8499999999999999,21.0,421.4020207909479,0.98,4.500000000000001,43.88,0,1,0,0,0.8,1.0,1.0,0.9,20.314688440752867,365.69502941496324,0.8340357608316314,4.395533122919661,46.34657065967792
4,0,1,0,0,25,2024-06-02,06:42:00,27.9,0.8999999999999999,0.8999999999999999,0.8499999999999999,0.8499999999999999,21.0,386.5679248309983,0.98,4.500000000000001,43.01,0,1,0,0,0.8,1.0,1.0,1.0,19.46079415002775,355.73691668520473,1.073306736217167,4.347986985316441,44.26363676719061
4,0,1,0,0,25,2024-06-02,06:43:00,28.0,0.8999999999999999,0.8999999999999999,0.8499999999999999,0.8499999999999999,21.0,404.50905276421145,0.98,4.500000000000001,57.78,0,1,0,0,0.9,1.0,0.9,0.9,24.10942942654097,361.57673425822304,0.9700393877356213,4.9119948157540865,65.23411220941372
4,0,1,0,0,25,2024-06-02,06:44:00,28.0,0.8999999999999999,0.8999999999999999,0.8499999999999999,0.8499999999999999,21.0,430.2434171993221,0.98,4.500000000000001,48.75,0,1,0,0,1.0,1.0,0.8,0.9,19.15260524037011,417.0994752046276,0.8597091308379269,4.412557855068916,50.61662081637478
5,0,1,0,0,25,2024-06-02,06:45:00,28.0,0.8999999999999999,0.8999999999999999,0.7999999999999998,0.8499999999999999,21.0,432.9452392891853,0.99,4.500000000000001,37.72,0,1,0,0,0.9,0.9,0.7,0.8,22.0573097471709,456.9081022979991,0.9173735018518169,4.160984176321453,36.43510871216099
5,0,1,0,0,25,2024-06-02,06:46:00,28.0,0.8999999999999999,0.8999999999999999,0.8499999999999999,0.7999999999999998,21.0,400.0340557327384,0.99,4.500000000000001,46.96,0,1,0,0,0.9,0.9,0.9,0.9,22.510979158846432,349.13940803219975,0.9855820152639806,4.80466762835823,40.511740063617246
5,0,1,0,0,25,2024-06-02,06:47:00,28.0,0.8999999999999999,0.8999999999999999,0.7999999999999998,0.7999999999999998,21.0,537.2502306621291,0.99,4.500000000000001,60.55,0,1,0,0,1.0,0.9,0.7,0.7,22.150532925753772,564.8431341434408,0.9000157540866753,4.070849332755324,56.47017373807365
5,0,1,0,0,25,2024-06-02,06:48:00,28.0,0.8999999999999999,0.8499999999999999,0.7999999999999998,0.7499999999999998,21.0,526.5819116846394,0.99,4.500000000000001,65.9,0,0,0,0,0.9,0.8,0.9,0.8,20.441027548783573,534.3392923197695,0.9364830430101232,4.221984006018463,69.54895542946593
5,0,1,0,0,25,2024-06-02,06:49:00,28.0,0.8999999999999999,0.8499999999999999,0.7999999999999998,0.7499999999999998,21.0,511.3438347230421,0.99,4.500000000000001,61.51,0,0,0,0,0.8,0.9,0.8,0.7,23.439766050786112,487.9757380090555,0.9438775096065419,4.738773246089446,67.95200751304219
5,0,1,0,0,25,2024-06-02,06:50:00,28.0,0.95,0.8499999999999999,0.7999999999999998,0.7499999999999998,21.0,425.1721893469043,0.99,4.500000000000001,51.73,0,1,0,0,0.8,0.9,0.8,0.6,18.25995104984211,409.4618461982006,1.0117917522678628,4.943488313781508,45.7595254260993
5,0,1,0,0,25,2024-06-02,06:51:00,28.0,0.95,0.7999999999999998,0.7999999999999998,0.7999999999999998,21.0,418.0545364314979,0.99,4.500000000000001,47.89,0,1,1,0,1.0,0.9,0.7,0.9,18.68844565725419,383.47597742871085,1.065341766813573,3.9860695548924956,46.9597331283463
5,0,1,0,0,25,2024-06-02,06:52:00,28.0,0.95,0.7499999999999998,0.8499999999999999,0.7999999999999998,21.0,410.1407124208575,0.99,4.500000000000001,35.69,0,1,0,0,0.9,0.7,0.7,0.7,18.17855460015439,358.2128870234714,1.1127036712446694,5.123565105846635,30.659137055391756
5,0,1,0,0,25,2024-06-02,06:53:00,28.0,0.95,0.7499999999999998,0.8999999999999999,0.7999999999999998,21.0,508.6043783159382,0.99,4.500000000000001,42.93,0,1,0,0,0.9,0.8,1.0,0.8,22.92603064366158,571.622665324481,0.9044653366256978,4.397341572751449,40.55637212079206
5,0,1,0,0,25,2024-06-02,06:54:00,28.0,0.95,0.7499999999999998,0.8499999999999999,0.8499999999999999,21.0,539.3211941031827,0.99,4.500000000000001,56.35,0,1,0,0,0.8,0.7,0.8,0.9,18.818170839292243,483.2097742959771,0.9721771567479826,5.063903184898686,54.81352001877856
5,0,1,0,0,25,2024-06-02,06:55:00,28.0,0.8999999999999999,0.6999999999999997,0.7999999999999998,0.8499999999999999,21.0,464.5803731369556,1.0,4.500000000000001,39.94,0,1,0,0,1.0,0.7,0.7,0.9,18.91213424851433,468.3745114260514,1.1013508614469898,4.062516483839222,35.45629474905573
5,0,1,0,0,25,2024-06-02,06:56:00,28.0,0.8999999999999999,0.6999999999999997,0.7999999999999998,0.8499999999999999,21.0,417.87110079940726,1.0,4.500000000000001,47.67,0,1,0,0,0.8,0.8,0.7,0.7,18.020185001181673,475.7903036124273,0.9142270443276486,4.206409916801749,53.034943950176846
5,0,1,0,0,25,2024-06-02,06:57:00,28.0,0.8999999999999999,0.6999999999999997,0.7999999999999998,0.8999999999999999,21.0,476.858923109816,1.0,4.500000000000001,40.74,0,0,0,0,1.0,0.8,0.9,0.9,21.02435139025248,429.42706414469524,0.9008506794762183,4.124765128057992,42.23669141445974
5,0,1,0,0,25,2024-06-02,06:58:00,28.0,0.8999999999999999,0.6999999999999997,0.7999999999999998,0.8999999999999999,21.0,452.3247861187945,1.0,4.500000000000001,55.11,0,1,0,0,1.0,0.6,0.9,0.9,18.489750871147578,497.42279459907337,0.9101112874555988,4.649833542276343,55.42818719169692
5,0,1,0,0,25,2024-06-02,06:59:00,28.0,0.8999999999999999,0.6999999999999997,0.7999999999999998,0.8999999999999999,21.0,456.22373865249966,1.0,4.500000000000001,49.0,0,1,0,0,0.9,0.7,0.8,0.9,21.215743135055824,488.2931892565408,0.9462966967313784,4.359191825617625,42.58783564772484
5,0,1,0,0,25,2024-06-02,07:00:00,28.0,0.95,0.6499999999999997,0.7999999999999998,0.8999999999999999,21.0,493.1995936233561,1.0,4.500000000000001,43.93,0,1,0,0,1.0,0.6,0.7,0.8,18.064535302693265,516.4191875786486,1.0073283634425567,3.844751444952927,38.49419046425476
5,0,1,0,0,25,2024-06-02,07:01:00,28.0,0.95,0.6499999999999997,0.7999999999999998,0.8999999999999999,21.0,507.8077169893304,1.0,4.500000000000001,31.12,1,1,0,0,0.8,0.7,0.8,0.9,24.149629201531628,444.77739795156907,1.0381081893053532,4.754299065712939,29.704876779019052
5,0,1,0,0,25,2024-06-02,07:02:00,28.0,0.95,0.6499999999999997,0.7999999999999998,0.8999999999999999,21.0,416.5905398309741,1.0,4.500000000000001,48.6,0,1,0,0,0.9,0.7,0.8,0.8,22.746033676263934,463.8927884334654,1.1142457220028363,4.768752406226231,52.36540433395589
5,0,1,0,0,25,2024-06-02,07:03:00,28.0,0.8999999999999999,0.6499999999999997,0.8499999999999999,0.8999999999999999,21.0,405.3385346209715,1.0,4.500000000000001,56.74,0,1,0,0,0.9,0.7,1.0,1.0,22.601488542779695,378.81919484879023,1.1060348583364283,4.178503259411016,65.04956979666292
5,0,1,0,0,25,2024-06-02,07:04:00,28.0,0.8499999999999999,0.6499999999999997,0.8499999999999999,0.8999999999999999,21.0,549.1495454028573,1.0,4.500000000000001,41.05,0,1,0,0,0.8,0.7,0.9,0.9,18.93748063631326,587.7094803945538,0.9279024486354963,4.07527245135349,45.615545913402286
5,0,1,0,0,25,2024-06-02,07:05:00,28.0,0.8499999999999999,0.6499999999999997,0.8499999999999999,0.8999999999999999,21.0,434.9092523373328,1.01,4.500000000000001,59.78,0,0,0,1,0.8,0.6,0.7,1.0,18.323850224366005,411.4243066579676,1.1578180750708615,5.099912756178216,56.125215531234474
5,0,1,0,0,25,2024-06-02,07:06:00,28.0,0.8499999999999999,0.6499999999999997,0.7999999999999998,0.8999999999999999,21.0,408.0745787362689,1.02,4.500000000000001,57.25,0,0,0,1,0.9,0.6,0.7,0.9,23.285074743472208,374.00891397695017,0.9923446233181145,4.3827793327296725,56.95773452365997
4,0,1,0,0,25,2024-06-02,07:07:00,28.0,0.8499999999999999,0.6499999999999997,0.7999999999999998,0.8999999999999999,21.0,402.7850394915104,1.01,4.500000000000001,62.32,0,1,0,0,0.8,0.7,0.7,1.0,22.002757957055536,462.4811091197012,0.8790853666418627,5.082670332096216,65.53988081139664
4,0,1,0,0,25,2024-06-02,07:08:00,28.0,0.8499999999999999,0.5999999999999996,0.7999999999999998,0.8999999999999999,21.0,384.6749415618157,1.01,4.500000000000001,62.0,0,1,1,0,0.8,0.7,0.8,1.0,19.52378232328189,367.7480716436708,0.9694193224895624,4.058463158026925,64.35303334764983
4,0,1,0,0,25,2024-06-02,07:09:00,28.0,0.7999999999999998,0.5999999999999996,0.7999999999999998,0.8999999999999999,21.0,427.01730735406056,1.01,4.500000000000001,40.92,0,1,1,0,0.8,0.6,0.7,0.9,21.646323402893366,381.0182926460244,0.9025147546269865,5.128823360423901,35.44517938153112
4,0,1,0,0,25,2024-06-02,07:10:00,28.0,0.7999999999999998,0.6499999999999997,0.7999999999999998,0.8999999999999999,21.0,476.2882141341589,1.01,4.500000000000001,35.49,0,1,0,0,0.8,0.7,0.7,1.0,21.898574512373806,486.65532925897685,1.0127448542927429,4.048980167749506,39.78032432416666
4,0,1,0,0,25,2024-06-02,07:11:00,28.0,0.7999999999999998,0.6999999999999997,0.7999999999999998,0.8999999999999999,21.0,420.9493339709265,1.01,4.500000000000001,52.3,0,1,0,0,0.8,0.7,0.9,0.8,22.777816621423373,466.5794850896669,1.1263151394064865,4.663234629287721,54.57935306297962
4,0,1,0,0,25,2024-06-02,07:12:00,28.0,0.7499999999999998,0.6999999999999997,0.7999999999999998,0.8999999999999999,21.0,433.302008825404,1.01,4.500000000000001,67.84,0,1,0,0,0.8,0.8,0.8,0.8,19.23051106447791,403.13260265673387,0.9935915464904759,5.1702148069424725,76.91354444235674
4,0,1,0,0,25,2024-06-02,07:13:00,28.0,0.7499999999999998,0.6999999999999997,0.7999999999999998,0.8999999999999999,21.0,461.0704128280927,1.01,4.500000000000001,54.54,0,1,0,0,0.7,0.6,0.7,0.8,20.261004950790383,472.31028622463987,0.898863626139734,4.0278340844062885,57.773005709806554
4,0,1,0,0,25,2024-06-02,07:14:00,28.0,0.7499999999999998,0.6999999999999997,0.7499999999999998,0.8999999999999999,21.0,441.0672884083856,1.01,4.500000000000001,58.36,0,1,0,0,0.6,0.7,0.7,1.0,21.12390908622087,379.3946198241475,0.8588149858523196,3.8573487157579236,66.53941250196402
4,0,1,0,0,25,2024-06-02,07:15:00,28.0,0.7499999999999998,0.6999999999999997,0.7499999999999998,0.8999999999999999,21.0,483.3734823225589,1.01,4.500000000000001,59.51,0,0,0,0,0.7,0.7,0.7,0.8,18.073574984786035,422.92321819302225,0.9332332219439695,3.9803287644036205,67.65045256216581
4,0,1,0,0,25,2024-06-02,07:16:00,28.0,0.7499999999999998,0.6999999999999997,0.7499999999999998,0.8999999999999999,21.0,483.9242810054908,1.01,4.500000000000001,53.96,0,1,0,0,0.7,0.6,0.7,0.8,18.058259779396963,434.83157120224104,0.9336055231052711,4.2260730246011855,46.178516685678694
4,0,1,0,0,25,2024-06-02,07:17:00,28.0,0.7499999999999998,0.6999999999999997,0.7499999999999998,0.8999999999999999,21.0,381.18928345893846,1.01,4.500000000000001,63.48,0,1,0,0,0.7,0.6,0.7,0.8,18.286851335801412,406.7318056111577,1.1101350859533856,3.9620968033910318,56.03386972345726
4,0,1,0,0,25,2024-06-02,07:18:00,28.0,0.7499999999999998,0.6999999999999997,0.6999999999999997,0.8999999999999999,21.0,473.3655567779839,1.01,4.500000000000001,41.74,0,1,1,1,0.8,0.8,0.7,0.8,18.03052947257705,446.5386668125875,1.0664490263160349,4.891055297001291,45.458226544825024
4,0,1,0,0,25,2024-06-02,07:19:00,28.0,0.7499999999999998,0.6999999999999997,0.6999999999999997,0.95,21.0,435.2880320290009,1.01,4.500000000000001,64.4,0,1,1,0,0.7,0.6,0.8,0.9,23.803024106627376,404.88104052388303,1.0820714402683458,3.894535720269227,65.47693475251123
4,0,1,0,0,25,2024-06-02,07:20:00,28.0,0.7499999999999998,0.6999999999999997,0.7499999999999998,0.95,21.0,498.6608649564396,1.01,4.500000000000001,54.12,0,1,0,0,0.8,0.6,0.8,1.0,19.33420667633873,563.5633040166919,0.9060556540775986,4.113478052185224,57.21131874271629
4,0,1,0,0,25,2024-06-02,07:21:00,28.0,0.7499999999999998,0.6999999999999997,0.7499999999999998,0.95,21.0,437.9878491050522,1.01,4.500000000000001,50.58,0,1,0,0,0.8,0.7,0.7,0.8,18.119166460728984,475.46215989902294,0.9082794712852204,4.0862791737198085,51.40552595702185
4,0,1,0,0,25,2024-06-02,07:22:00,28.0,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.95,21.0,498.4275134465957,1.01,4.500000000000001,30.96,0,1,0,0,0.9,0.8,0.9,1.0,17.880966247599808,561.8023529837343,1.081413679338774,4.909169678001349,29.514557930867877
4,0,1,0,0,25,2024-06-02,07:23:00,28.0,0.7499999999999998,0.6999999999999997,0.7499999999999998,0.8999999999999999,21.0,470.5483233446884,1.01,4.500000000000001,65.56,1,1,0,1,0.6,0.6,0.8,0.9,19.232069461635675,468.9927110434252,0.9283431908220667,4.917473736846111,66.71000219740384
4,0,1,0,0,25,2024-06-02,07:24:00,28.0,0.7499999999999998,0.6999999999999997,0.7499999999999998,0.95,21.0,409.8325861535968,1.01,4.500000000000001,69.53,0,0,0,0,0.8,0.8,0.8,0.9,20.8238774300855,469.4932138644455,0.9297392608547916,5.033713772356701,76.4765975276776
4,0,1,0,0,25,2024-06-02,07:25:00,28.0,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.95,21.0,444.6073975144349,1.01,4.500000000000001,61.69,0,1,0,1,0.9,0.8,0.6,0.9,21.465153575276908,381.1398324611874,0.9531789395043626,4.018535685320685,54.29637159255163
4,0,1,0,0,25,2024-06-02,07:26:00,28.0,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.95,21.0,499.0562767374299,1.01,4.500000000000001,41.03,0,0,0,0,0.8,0.7,0.8,0.9,20.52851960118414,523.135321252775,1.0300178757882315,4.958459811900046,36.67070846731588
3,0,1,0,0,25,2024-06-02,07:27:00,28.0,0.7999999999999998,0.7499999999999998,0.7499999999999998,0.95,21.0,437.1777546976731,1.0,4.500000000000001,56.49,0,1,0,1,0.9,0.8,0.8,0.9,24.071279924324,381.4639632589144,0.9964891250672562,4.696984604807094,59.63216563028909
3,0,1,0,0,25,2024-06-02,07:28:00,28.0,0.7999999999999998,0.7499999999999998,0.7499999999999998,0.95,21.0,368.7630204412099,1.0,4.500000000000001,55.47,0,0,0,0,0.8,0.8,0.7,0.9,21.16567082978765,333.15496793492326,0.9973084046632728,4.347360744978946,63.46247043284825
3,0,1,0,0,25,2024-06-02,07:29:00,28.0,0.7499999999999998,0.7499999999999998,0.7499999999999998,0.95,21.0,423.57347971289965,1.0,4.500000000000001,41.11,0,1,0,0,0.6,0.7,0.8,1.0,20.036266239871924,426.2600798032323,0.9515146462369749,4.01481869338709,38.02298997886989
4,0,1,0,0,25,2024-06-02,07:30:00,28.0,0.6999999999999997,0.7499999999999998,0.7499999999999998,0.8999999999999999,21.0,421.4695503044976,1.01,4.500000000000001,69.14,0,1,0,0,0.8,0.7,0.7,0.8,20.423664289852717,428.73591812382756,1.0120529681593617,4.921607300885866,76.40487280957555
3,0,1,0,0,25,2024-06-02,07:31:00,28.0,0.6999999999999997,0.7499999999999998,0.7499999999999998,0.8999999999999999,21.0,360.62840356923135,1.0,4.500000000000001,66.97,0,1,0,0,0.8,0.8,0.8,1.0,18.633459960747786,312.635141456073,1.0157656987854098,4.992596422131052,62.60601742876697
3,0,1,0,0,25,2024-06-02,07:32:00,28.0,0.6999999999999997,0.7499999999999998,0.6999999999999997,0.8999999999999999,21.0,396.31328721242994,1.0,4.500000000000001,54.56,0,1,1,0,0.7,0.7,0.6,0.8,21.65872091600579,367.59021780364895,0.923112659109553,4.440536994501553,49.24890956078531
3,0,1,0,0,25,2024-06-02,07:33:00,28.0,0.6999999999999997,0.6999999999999997,0.6499999999999997,0.8999999999999999,21.0,381.1278979552474,1.0,4.500000000000001,58.02,0,1,0,0,0.8,0.8,0.7,0.8,20.294878901800118,425.9130168793867,1.035292774328922,4.016741140806592,58.94150024552276
3,0,1,0,0,25,2024-06-02,07:34:00,28.0,0.6999999999999997,0.6499999999999997,0.6499999999999997,0.8999999999999999,21.0,433.69823434684247,1.0,4.500000000000001,65.76,1,0,1,0,0.7,0.7,0.6,0.9,22.699613177493376,432.0130728365289,1.093880605579344,4.508267519794522,60.19574686214622
3,0,1,0,0,25,2024-06-02,07:35:00,28.0,0.6999999999999997,0.6999999999999997,0.5999999999999996,0.8999999999999999,21.0,390.35975479611886,1.0,4.500000000000001,43.73,0,1,0,0,0.6,0.7,0.7,0.9,23.946072586962448,374.23380924445377,1.0111439289548876,4.891150415009392,39.64109305031789
3,0,1,0,0,25,2024-06-02,07:36:00,28.0,0.6499999999999997,0.6999999999999997,0.5999999999999996,0.8999999999999999,21.0,434.4771324558435,1.0,4.500000000000001,56.37,0,1,0,0,0.6,0.8,0.6,1.0,20.907394256179742,384.99755620919444,0.980637105730057,4.531314299247433,64.04829348940117
3,0,1,0,0,25,2024-06-02,07:37:00,28.0,0.6999999999999997,0.6999999999999997,0.6499999999999997,0.8999999999999999,21.0,360.0538144951316,1.0,4.500000000000001,53.57,0,1,0,0,0.7,0.7,0.6,0.8,20.295678148371774,366.6101937812925,1.0302996982287307,4.943703404542588,53.00068400799605
3,0,1,0,0,25,2024-06-02,07:38:00,28.0,0.6999999999999997,0.6499999999999997,0.6499999999999997,0.8999999999999999,21.0,387.7037235023507,1.0,4.500000000000001,40.57,0,1,0,0,0.7,0.6,0.6,1.0,19.069248012074837,374.4832229298289,1.1091611800285854,4.990295656461449,43.30939459651536
3,0,1,0,0,25,2024-06-02,07:39:00,28.0,0.7499999999999998,0.6499999999999997,0.6499999999999997,0.8999999999999999,21.0,381.70486928769856,1.0,4.500000000000001,52.01,0,1,0,0,0.7,0.7,0.7,0.9,18.68795515396669,395.3295922673875,0.8649594972094781,4.4933256450225665,49.57880863905308
3,0,1,0,0,25,2024-06-02,07:40:00,28.0,0.7499999999999998,0.6999999999999997,0.6499999999999997,0.8999999999999999,21.0,381.021062496175,1.0,4.500000000000001,53.09,0,1,0,0,0.8,0.7,0.7,0.8,22.39842685605807,370.29110494567715,1.0819475539054921,4.890556106611549,52.87973918426602
3,0,1,0,0,25,2024-06-02,07:41:00,28.0,0.7499999999999998,0.6999999999999997,0.6499999999999997,0.8999999999999999,21.0,366.1367957788916,1.0,4.500000000000001,54.33,0,1,0,0,0.8,0.8,0.7,1.0,24.14759048273595,368.2884889773073,1.0394297552717906,4.556639030340828,50.155753499987625
2,0,1,0,0,25,2024-06-02,07:42:00,28.0,0.7499999999999998,0.6999999999999997,0.6999999999999997,0.8999999999999999,21.0,351.2274562246301,0.99,4.500000000000001,30.82,0,1,0,0,0.7,0.8,0.7,0.9,22.138892764913056,340.9441388206756,1.0981968366872894,4.344274130096282,29.946197914413315
2,0,1,0,0,25,2024-06-02,07:43:00,28.0,0.7499999999999998,0.6999999999999997,0.6999999999999997,0.8999999999999999,21.0,373.3329741931372,0.99,4.500000000000001,61.86,0,1,0,0,0.8,0.7,0.6,1.0,22.047870332245346,392.21086912465057,0.9520162485287251,4.8909734135002205,56.00666400587726
1,0,1,0,0,25,2024-06-02,07:44:00,28.0,0.7499999999999998,0.6999999999999997,0.6499999999999997,0.8999999999999999,21.0,328.7408321851323,0.98,4.500000000000001,30.14,0,1,0,0,0.7,0.7,0.6,1.0,19.050362147508018,362.6935539244165,0.9597846913896305,4.718127034074974,29.38450758330631
1,0,1,0,0,25,2024-06-02,07:45:00,28.0,0.7999999999999998,0.6999999999999997,0.6499999999999997,0.8999999999999999,21.0,332.52184346987445,0.98,4.500000000000001,60.2,0,1,0,0,0.8,0.8,0.7,1.0,19.83687267769623,349.7491737409708,1.022496490959217,4.730694346932117,64.78711844569467
1,0,1,0,0,25,2024-06-02,07:46:00,28.0,0.7999999999999998,0.6999999999999997,0.6499999999999997,0.8999999999999999,21.0,331.30600641041565,0.98,4.500000000000001,64.19,0,0,0,0,0.8,0.6,0.6,0.9,18.722504861904348,353.08347391013217,1.103612976475051,4.200043656351369,72.2944449900009
2,0,1,0,0,25,2024-06-02,07:47:00,28.0,0.7999999999999998,0.6999999999999997,0.6499999999999997,0.8999999999999999,21.0,392.5542954999937,0.99,4.500000000000001,59.12,0,1,0,0,0.8,0.6,0.7,0.8,17.85694169187685,371.1875216179335,1.0103751308806976,4.485064807956614,51.68274911256507
2,0,1,0,0,25,2024-06-02,07:48:00,28.0,0.7999999999999998,0.6999999999999997,0.5999999999999996,0.8999999999999999,21.0,394.3179399406309,0.99,4.500000000000001,56.77,0,1,0,0,0.8,0.7,0.5,0.9,20.220487804248922,347.6162989891133,0.944541903300397,4.969518349623279,58.93956061290131
2,0,1,0,0,25,2024-06-02,07:49:00,28.0,0.7999999999999998,0.6999999999999997,0.5999999999999996,0.8999999999999999,21.0,369.5774182993516,0.99,4.500000000000001,37.1,0,1,0,0,0.9,0.8,0.5,1.0,21.172228933455816,337.7256993578231,1.060421916083398,4.872549974853973,31.626088186529312
2,0,1,0,0,25,2024-06-02,07:50:00,28.0,0.8499999999999999,0.6999999999999997,0.5999999999999996,0.8999999999999999,21.0,359.8093570189363,0.99,4.500000000000001,51.35,0,1,0,0,0.9,0.8,0.5,0.9,20.341779539351965,351.3969262979569,1.0878452825515368,4.412927539003075,44.572555429451384
2,0,1,0,0,25,2024-06-02,07:51:00,28.0,0.7999999999999998,0.6999999999999997,0.5999999999999996,0.8999999999999999,21.0,346.4080422401418,0.99,4.500000000000001,35.82,0,0,0,0,0.7,0.6,0.6,0.8,18.31328462761347,354.9473989879929,0.9699914528938499,4.9947528852804455,38.600959708618475
2,0,1,0,0,25,2024-06-02,07:52:00,28.0,0.7999999999999998,0.6999999999999997,0.5999999999999996,0.8999999999999999,21.0,397.20417276292574,0.99,4.500000000000001,64.81,0,1,0,0,0.9,0.8,0.6,0.9,21.6756229829765,373.30045065809804,1.011482883807758,4.359849459452763,60.46578410272862
3,0,1,0,0,25,2024-06-02,07:53:00,28.0,0.7999999999999998,0.7499999999999998,0.5999999999999996,0.8999999999999999,21.0,365.4204250410268,1.0,4.500000000000001,68.18,0,1,0,0,0.8,0.8,0.5,0.8,18.951095017757552,326.8784255550295,1.0512927611596448,4.232658334969885,58.88627406996929
3,0,1,0,0,25,2024-06-02,07:54:00,28.0,0.7999999999999998,0.7499999999999998,0.5999999999999996,0.8999999999999999,21.0,386.78852498114526,1.0,4.500000000000001,41.19,0,1,0,0,0.9,0.8,0.6,0.9,23.660308123955872,418.87160210371337,1.1346884046137826,4.55873222233461,46.363362104524064
3,0,1,0,0,25,2024-06-02,07:55:00,28.0,0.8499999999999999,0.7499999999999998,0.5999999999999996,0.8999999999999999,21.0,386.8259581053004,1.0,4.500000000000001,54.46,0,1,0,1,0.9,0.9,0.5,1.0,18.673458102798534,338.3871614828426,1.122157076148209,4.101823373557703,61.7907680795489
3,0,1,0,0,25,2024-06-02,07:56:00,28.0,0.8499999999999999,0.7499999999999998,0.5999999999999996,0.8499999999999999,21.0,388.8361157526193,1.0,4.500000000000001,50.59,0,1,0,0,0.9,0.7,0.7,0.9,21.848486939016823,354.4865781775635,0.9159895704969548,4.727578638322215,47.36351113687168
3,0,1,0,0,25,2024-06-02,07:57:00,28.0,0.8499999999999999,0.7499999999999998,0.5999999999999996,0.8499999999999999,21.0,374.7858158945169,1.0,4.500000000000001,55.97,0,1,0,0,0.9,0.8,0.7,1.0,18.106480923135482,386.2448564225731,1.1007982265455856,4.190330743462827,61.11539148413475
3,0,1,0,0,25,2024-06-02,07:58:00,28.0,0.7999999999999998,0.7499999999999998,0.5999999999999996,0.8499999999999999,21.0,430.4845287831328,1.0,4.500000000000001,38.04,0,0,0,0,0.8,0.7,0.6,0.8,20.978278686439886,419.3016818818322,1.0200297006016157,4.706541146367317,39.68920096010422
3,0,1,0,0,25,2024-06-02,07:59:00,28.0,0.7999999999999998,0.7499999999999998,0.6499999999999997,0.8499999999999999,21.0,371.024807576939,1.0,4.500000000000001,59.16,0,1,1,0,0.9,0.7,0.7,0.9,21.032854516248197,349.03079127917476,0.8964740391959305,4.078770249194267,64.20613773405498
3,0,1,0,0,25,2024-06-02,08:00:00,28.0,0.7999999999999998,0.7499999999999998,0.6499999999999997,0.8999999999999999,21.0,417.1415993237847,1.0,4.500000000000001,31.95,0,1,0,0,0.8,0.7,0.6,1.0,18.063590099302544,469.678029229935,1.0063648589472052,3.8723979297214823,27.282880947694153
3,0,1,0,0,25,2024-06-02,08:01:00,28.0,0.7999999999999998,0.7499999999999998,0.6499999999999997,0.95,21.0,371.1461424035236,1.0,4.500000000000001,35.74,0,1,0,0,0.8,0.9,0.6,0.9,18.33186978500673,341.7277504281675,0.8896561013009493,5.078407653187071,38.14671881625131
2,0,1,0,0,25,2024-06-02,08:02:00,28.0,0.7999999999999998,0.6999999999999997,0.6499999999999997,0.95,21.0,344.2321382555774,0.99,4.500000000000001,47.46,0,1,0,0,0.9,0.7,0.7,0.8,22.90751142405039,370.18668218669535,0.9972398143336664,4.409033161037733,44.84315090405405
2,0,1,0,0,25,2024-06-02,08:03:00,28.0,0.8499999999999999,0.6999999999999997,0.6499999999999997,0.8999999999999999,21.0,394.5657702211526,0.99,4.500000000000001,48.45,0,1,0,0,0.8,0.8,0.7,0.9,23.154745224001303,414.7353527420056,0.854912937374035,4.453265102832298,44.79394689007301
2,0,1,0,0,25,2024-06-02,08:04:00,28.0,0.8499999999999999,0.6999999999999997,0.6499999999999997,0.8999999999999999,21.0,351.40772597912235,0.99,4.500000000000001,32.45,0,1,0,0,0.9,0.7,0.6,0.9,18.41363048878097,311.15595787498023,0.9729704492282372,4.123423194163968,28.502109245740634
2,0,1,0,0,25,2024-06-02,08:05:00,28.0,0.8499999999999999,0.6999999999999997,0.6499999999999997,0.8999999999999999,21.0,389.2750092735823,0.99,4.500000000000001,50.86,0,1,0,0,0.9,0.8,0.6,0.9,20.334152700502,447.57851237366515,0.9680275901589144,3.8443962577420807,49.1289996191273
1,0,1,0,0,25,2024-06-02,08:06:00,28.0,0.8999999999999999,0.7499999999999998,0.6499999999999997,0.8999999999999999,21.0,336.33892613321404,0.98,4.500000000000001,39.91,0,0,0,0,0.9,0.8,0.7,0.8,22.423506482909566,331.97920352492383,0.9490656631798645,4.375936812768847,45.88617629457475
1,0,1,0,0,25,2024-06-02,08:07:00,28.0,0.8499999999999999,0.7499999999999998,0.6499999999999997,0.8999999999999999,21.0,322.3356955882631,0.98,4.500000000000001,50.69,0,1,0,0,0.8,0.6,0.6,1.0,18.845063413446724,285.934410533855,0.8628492161049923,4.9929831976722605,47.14256052438908
1,0,1,0,0,25,2024-06-02,08:08:00,28.0,0.7999999999999998,0.7499999999999998,0.6499999999999997,0.8499999999999999,21.0,348.663445743142,0.98,4.500000000000001,62.96,0,0,1,1,0.8,0.8,0.6,0.8,23.003387741428778,340.4280158205709,1.125894413980078,4.037706695235248,55.419641227446846
